status,image_filename,local_image_path,reference_count,source_markdown,raw_reference
used,2025-05-21-9.jpg,_image/2025-05-21-9.jpg,1,_posts/NETWORK/2025-04-30-Network-MAC-Protocol-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-05-21-9.jpg?raw=true
used,2025-05-28-1.jpg,_image/2025-05-28-1.jpg,1,_posts/NETWORK/2025-04-30-Network-MAC-Protocol-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-05-28-1.jpg?raw=true
used,2025-05-28-10.jpg,_image/2025-05-28-10.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-10.jpg?raw=true
used,2025-05-28-2.jpg,_image/2025-05-28-2.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-2.jpg?raw=true
used,2025-05-28-3.jpg,_image/2025-05-28-3.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-3.jpg?raw=true
used,2025-05-28-4.jpg,_image/2025-05-28-4.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-4.jpg?raw=true
used,2025-05-28-5.jpg,_image/2025-05-28-5.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-Link-Layer-Addressing.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-5.jpg
used,2025-05-28-6.jpg,_image/2025-05-28-6.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-Link-Layer-Addressing.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-6.jpg
used,2025-05-28-7.jpg,_image/2025-05-28-7.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-7.jpg?raw=true
used,2025-05-28-8.jpg,_image/2025-05-28-8.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-8.jpg?raw=true
used,2025-05-28-9.jpg,_image/2025-05-28-9.jpg,1,_unstaged/KMU/NETWORK/2025-05-27-Network-L3-Data-Transfer.md,https://github.com/aliquis-facio/aliquis-facio.github.io/blob/master/_image/2025-05-28-9.jpg?raw=true
used,2025-07-04-1.png,_image/2025-07-04-1.png,1,_posts/ALGORITHM/2025-07-04-Baekjoon-1966-Java.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-07-04-1.png
used,2025-07-04-2.png,_image/2025-07-04-2.png,1,_posts/ALGORITHM/2025-07-04-Baekjoon-1966-Java.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-07-04-2.png
used,2025-07-04-3.png,_image/2025-07-04-3.png,1,_posts/ALGORITHM/2025-07-04-Baekjoon-1966-Java.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-07-04-3.png
used,2025-09-27-1.png,_image/2025-09-27-1.png,1,_posts/SECURITY/2025-09-27-AI-and-Security.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@master/_image/2025-09-27-1.png
used,2025-10-01-1.png,_image/2025-10-01-1.png,1,_unstaged/KMU/SOFTWARE_DESIGN_PATTERN/Head_First_Design_Patterns.md,2025-10-01-1.png
used,2025-10-01-2.png,_image/2025-10-01-2.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-01-2.png
used,2025-10-01-3.png,_image/2025-10-01-3.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-01-3.png
used,2025-10-01-4.png,_image/2025-10-01-4.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-01-4.png
used,2025-10-09-1.png,_image/2025-10-09-1.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-09-1.png
used,2025-10-09-2.png,_image/2025-10-09-2.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-09-2.png
used,2025-10-09-3.png,_image/2025-10-09-3.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-09-3.png
used,2025-10-09-4.png,_image/2025-10-09-4.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-09-4.png
used,2025-10-09-5.png,_image/2025-10-09-5.png,1,_unstaged/KMU/AIM/Sequence_to_Sequence_Learning_with_Neural_Networks.md,2025-10-09-5.png
used,2025-10-11-1.png,_image/2025-10-11-1.png,1,_unstaged/KMU/AIM/Conditional_Probability.md,2025-10-11-1.png
unused,2025-10-12-21-18-53.png,_image/2025-10-12-21-18-53.png,0,,
unused,2025-10-12-21-19-20.png,_image/2025-10-12-21-19-20.png,0,,
unused,2025-10-13-11-56-24.png,_image/2025-10-13-11-56-24.png,0,,
used,2025-10-13-12-50-56.png,_image/2025-10-13-12-50-56.png,1,_unstaged/KMU/정보시/2_Symmetrickey.md,2025-10-13-12-50-56.png
used,2025-10-13-13-38-03.png,_image/2025-10-13-13-38-03.png,1,_unstaged/KMU/정보시/2_Symmetrickey.md,2025-10-13-13-38-03.png
unused,2025-10-13-13-45-57.png,_image/2025-10-13-13-45-57.png,0,,
used,2025-10-14-1.jpg,_image/2025-10-14-1.jpg,1,_unstaged/KMU/정보시/9_Network_Security.md,2025-10-14-1.jpg
used,2025-10-14-10.jpg,_image/2025-10-14-10.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-10.jpg?raw=true
used,2025-10-14-11.jpg,_image/2025-10-14-11.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-11.jpg?raw=true
used,2025-10-14-12.jpg,_image/2025-10-14-12.jpg,1,_unstaged/KMU/정보시/9_Network_Security.md,2025-10-14-12.jpg
used,2025-10-14-13.jpg,_image/2025-10-14-13.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-13.jpg?raw=true
used,2025-10-14-14.jpg,_image/2025-10-14-14.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-14.jpg?raw=true
used,2025-10-14-15.jpg,_image/2025-10-14-15.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-15.jpg?raw=true
used,2025-10-14-16.jpg,_image/2025-10-14-16.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-16.jpg?raw=true
used,2025-10-14-17.jpg,_image/2025-10-14-17.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-17.jpg?raw=true
used,2025-10-14-2.jpg,_image/2025-10-14-2.jpg,1,_unstaged/KMU/정보시/9_Network_Security.md,2025-10-14-2.jpg
unused,2025-10-14-3.jpg,_image/2025-10-14-3.jpg,0,,
used,2025-10-14-4.jpg,_image/2025-10-14-4.jpg,1,_unstaged/KMU/정보시/9_Network_Security.md,2025-10-14-4.jpg
used,2025-10-14-5.jpg,_image/2025-10-14-5.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-5.jpg?raw=true
used,2025-10-14-6.jpg,_image/2025-10-14-6.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-6.jpg?raw=true
used,2025-10-14-7.jpg,_image/2025-10-14-7.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-7.jpg?raw=true
used,2025-10-14-8.jpg,_image/2025-10-14-8.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-8.jpg?raw=true
used,2025-10-14-9.jpg,_image/2025-10-14-9.jpg,1,_posts/COMPUTER_VISION/2025-10-02-Acquisition-and-Representation.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-14-9.jpg?raw=true
used,2025-10-15-1.jpg,_image/2025-10-15-1.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-1.jpg?raw=true
used,2025-10-15-10.jpg,_image/2025-10-15-10.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-10.jpg?raw=true
used,2025-10-15-11.jpg,_image/2025-10-15-11.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-11.jpg?raw=true
used,2025-10-15-12.jpg,_image/2025-10-15-12.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-12.jpg?raw=true
used,2025-10-15-13.jpg,_image/2025-10-15-13.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-13.jpg?raw=true
used,2025-10-15-14.jpg,_image/2025-10-15-14.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-14.jpg?raw=true
used,2025-10-15-15.jpg,_image/2025-10-15-15.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-15.jpg?raw=true
used,2025-10-15-2.jpg,_image/2025-10-15-2.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-2.jpg?raw=true
used,2025-10-15-3.jpg,_image/2025-10-15-3.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-3.jpg?raw=true
used,2025-10-15-4.jpg,_image/2025-10-15-4.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-4.jpg?raw=true
used,2025-10-15-5.jpg,_image/2025-10-15-5.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-5.jpg?raw=true
used,2025-10-15-6.jpg,_image/2025-10-15-6.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-6.jpg?raw=true
used,2025-10-15-7.jpg,_image/2025-10-15-7.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-7.jpg?raw=true
used,2025-10-15-8.jpg,_image/2025-10-15-8.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-8.jpg?raw=true
used,2025-10-15-9.jpg,_image/2025-10-15-9.jpg,1,_posts/COMPUTER_VISION/2025-10-09-Local-Feature-Detection.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-15-9.jpg?raw=true
unused,2025-10-17-11-24-53.jpg,_image/2025-10-17-11-24-53.jpg,0,,
used,2025-10-17-11-29-25.jpg,_image/2025-10-17-11-29-25.jpg,1,_posts/COMPUTER_VISION/2025-10-08-Hough-RANSAC.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-11-29-25.jpg?raw=true
used,2025-10-17-12-04-21.jpg,_image/2025-10-17-12-04-21.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-12-04-21.jpg?raw=true
used,2025-10-17-12-04-28.jpg,_image/2025-10-17-12-04-28.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-12-04-28.jpg?raw=true
used,2025-10-17-12-04-43.jpg,_image/2025-10-17-12-04-43.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-12-04-43.jpg?raw=true
used,2025-10-17-12-31-25.jpg,_image/2025-10-17-12-31-25.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-12-31-25.jpg?raw=true
used,2025-10-17-12-50-05.jpg,_image/2025-10-17-12-50-05.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-12-50-05.jpg?raw=true
used,2025-10-17-13-03-25.jpg,_image/2025-10-17-13-03-25.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-03-25.jpg?raw=true
used,2025-10-17-13-03-59.jpg,_image/2025-10-17-13-03-59.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-03-59.jpg?raw=true
used,2025-10-17-13-04-07.jpg,_image/2025-10-17-13-04-07.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-04-07.jpg?raw=true
used,2025-10-17-13-04-20.jpg,_image/2025-10-17-13-04-20.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-04-20.jpg?raw=true
used,2025-10-17-13-04-40.jpg,_image/2025-10-17-13-04-40.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-04-40.jpg?raw=true
used,2025-10-17-13-12-18.jpg,_image/2025-10-17-13-12-18.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-12-18.jpg?raw=true
used,2025-10-17-13-13-38.jpg,_image/2025-10-17-13-13-38.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-13-38.jpg?raw=true
used,2025-10-17-13-13-45.jpg,_image/2025-10-17-13-13-45.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-13-45.jpg?raw=true
used,2025-10-17-13-27-25.jpg,_image/2025-10-17-13-27-25.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-27-25.jpg?raw=true
used,2025-10-17-13-36-17.jpg,_image/2025-10-17-13-36-17.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-36-17.jpg?raw=true
used,2025-10-17-13-36-22.jpg,_image/2025-10-17-13-36-22.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-36-22.jpg?raw=true
used,2025-10-17-13-36-26.jpg,_image/2025-10-17-13-36-26.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-36-26.jpg?raw=true
used,2025-10-17-13-39-07.jpg,_image/2025-10-17-13-39-07.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-39-07.jpg?raw=true
used,2025-10-17-13-39-20.jpg,_image/2025-10-17-13-39-20.jpg,1,_posts/COMPUTER_VISION/2025-10-07-Edge.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-13-39-20.jpg?raw=true
used,2025-10-17-14-13-52.png,_image/2025-10-17-14-13-52.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-14-13-52.png?raw=true
used,2025-10-17-14-14-07.png,_image/2025-10-17-14-14-07.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-14-14-07.png?raw=true
used,2025-10-17-14-56-12.jpg,_image/2025-10-17-14-56-12.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-14-56-12.jpg?raw=true
used,2025-10-17-14-56-20.jpg,_image/2025-10-17-14-56-20.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-14-56-20.jpg?raw=true
unused,2025-10-17-14-56-26.jpg,_image/2025-10-17-14-56-26.jpg,0,,
used,2025-10-17-14-56-32.jpg,_image/2025-10-17-14-56-32.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-14-56-32.jpg?raw=true
used,2025-10-17-15-04-03.png,_image/2025-10-17-15-04-03.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-04-03.png?raw=true
used,2025-10-17-15-05-36.png,_image/2025-10-17-15-05-36.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-05-36.png?raw=true
used,2025-10-17-15-06-25.png,_image/2025-10-17-15-06-25.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-06-25.png?raw=true
used,2025-10-17-15-07-00.png,_image/2025-10-17-15-07-00.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-07-00.png?raw=true
used,2025-10-17-15-07-14.png,_image/2025-10-17-15-07-14.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-07-14.png?raw=true
used,2025-10-17-15-19-55.png,_image/2025-10-17-15-19-55.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-19-55.png?raw=true
used,2025-10-17-15-21-25.png,_image/2025-10-17-15-21-25.png,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-21-25.png?raw=true
used,2025-10-17-15-26-13.jpg,_image/2025-10-17-15-26-13.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-26-13.jpg?raw=true
used,2025-10-17-15-27-52.jpg,_image/2025-10-17-15-27-52.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-27-52.jpg?raw=true
used,2025-10-17-15-29-21.jpg,_image/2025-10-17-15-29-21.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-29-21.jpg?raw=true
used,2025-10-17-15-30-27.jpg,_image/2025-10-17-15-30-27.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-30-27.jpg?raw=true
used,2025-10-17-15-30-55.jpg,_image/2025-10-17-15-30-55.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-30-55.jpg?raw=true
used,2025-10-17-15-32-10.jpg,_image/2025-10-17-15-32-10.jpg,1,_posts/COMPUTER_VISION/2025-10-06-Image-Processing-Operatios-2.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-32-10.jpg?raw=true
used,2025-10-17-15-52-30.png,_image/2025-10-17-15-52-30.png,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-52-30.png?raw=true
used,2025-10-17-15-52-54.png,_image/2025-10-17-15-52-54.png,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-52-54.png?raw=true
used,2025-10-17-15-53-13.png,_image/2025-10-17-15-53-13.png,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-15-53-13.png?raw=true
used,2025-10-17-16-03-26.jpg,_image/2025-10-17-16-03-26.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-03-26.jpg?raw=true
unused,2025-10-17-16-03-38.jpg,_image/2025-10-17-16-03-38.jpg,0,,
used,2025-10-17-16-03-44.jpg,_image/2025-10-17-16-03-44.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-03-44.jpg?raw=true
used,2025-10-17-16-10-57.jpg,_image/2025-10-17-16-10-57.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-10-57.jpg?raw=true
used,2025-10-17-16-11-02.jpg,_image/2025-10-17-16-11-02.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-11-02.jpg?raw=true
used,2025-10-17-16-11-11.jpg,_image/2025-10-17-16-11-11.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-11-11.jpg?raw=true
used,2025-10-17-16-11-16.jpg,_image/2025-10-17-16-11-16.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-11-16.jpg?raw=true
used,2025-10-17-16-11-39.jpg,_image/2025-10-17-16-11-39.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-11-39.jpg?raw=true
used,2025-10-17-16-12-02.jpg,_image/2025-10-17-16-12-02.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-12-02.jpg?raw=true
used,2025-10-17-16-18-18.jpg,_image/2025-10-17-16-18-18.jpg,1,_posts/COMPUTER_VISION/2025-10-05-Image-Processing-Operatios-1.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-16-18-18.jpg?raw=true
used,2025-10-17-17-02-56.jpg,_image/2025-10-17-17-02-56.jpg,1,_posts/COMPUTER_VISION/2025-10-04-Histogram.md,https://cdn.jsdelivr.net/gh/aliquis-facio/aliquis-facio.github.io@main/_image/2025-10-17-17-02-56.jpg?raw=true
